,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
1223,913231.015,06/20/2013,728900,NE,Planned,Complete,,452910,3,Walmart Associates Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,913231.015,728900,06/20/2013,"Walmart Associates Inc.
			   3803 Osborne Dr. W.Hastings, NE 68901","3803 Osborne Dr. W., Hastings, NE 68901",NonUnion,,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Health,06/20/2013,P,08/23/2013,913231.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$6,600",$0,"$6,600",913231.015
1224,913231.015,06/20/2013,728900,NE,Planned,Complete,,452910,3,Walmart Associates Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,913231.015,728900,06/20/2013,"Walmart Associates Inc.
			   3803 Osborne Dr. W.Hastings, NE 68901","3803 Osborne Dr. W., Hastings, NE 68901",NonUnion,,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Health,06/20/2013,P,08/23/2013,913231.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,913231.015
1225,317004091.0,03/21/2013,454510,SC,Complaint,Partial,5311.0,452111,1,Walmart 1035,Walmart,2012-12-31,2022-12-31,ERROR,317004091.0,454510,03/21/2013,"Walmart 1035
			   141 Dorman Center DriveSpartanburg, SC 29301",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/21/2013,,07/24/2013,317004091.0,,,,,,,,,Safety-Manufacturing,Initial Violations,1,,,,,1,317004091.0
1226,317004091.0,03/21/2013,454510,SC,Complaint,Partial,5311.0,452111,1,Walmart 1035,Walmart,2012-12-31,2022-12-31,ERROR,317004091.0,454510,03/21/2013,"Walmart 1035
			   141 Dorman Center DriveSpartanburg, SC 29301",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/21/2013,,07/24/2013,317004091.0,,,,,,,,,Safety-Manufacturing,Current Violations,1,,,,,1,317004091.0
1227,317004091.0,03/21/2013,454510,SC,Complaint,Partial,5311.0,452111,1,Walmart 1035,Walmart,2012-12-31,2022-12-31,ERROR,317004091.0,454510,03/21/2013,"Walmart 1035
			   141 Dorman Center DriveSpartanburg, SC 29301",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/21/2013,,07/24/2013,317004091.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,"$1,250",$0,$0,$0,$0,"$1,250",317004091.0
1228,317004091.0,03/21/2013,454510,SC,Complaint,Partial,5311.0,452111,1,Walmart 1035,Walmart,2012-12-31,2022-12-31,ERROR,317004091.0,454510,03/21/2013,"Walmart 1035
			   141 Dorman Center DriveSpartanburg, SC 29301",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/21/2013,,07/24/2013,317004091.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$625,$0,$0,$0,$0,$625,317004091.0
1229,317004091.0,03/21/2013,454510,SC,Complaint,Partial,5311.0,452111,1,Walmart 1035,Walmart,2012-12-31,2022-12-31,ERROR,317004091.0,454510,03/21/2013,"Walmart 1035
			   141 Dorman Center DriveSpartanburg, SC 29301",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,03/21/2013,,07/24/2013,317004091.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,317004091.0
1230,316774884.0,03/18/2013,653510,NM,Referral,Partial,5311.0,452112,2,Walmart Store 5166,Walmart,2012-12-31,2022-12-31,ERROR,316774884.0,653510,03/18/2013,"Walmart Store 5166
			   1021 E. Pine StreetDeming, NM 88030",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,03/18/2013,,06/20/2013,316774884.0,,,,,,,,,,Initial Violations,1,,,1,,2,316774884.0
1231,316774884.0,03/18/2013,653510,NM,Referral,Partial,5311.0,452112,2,Walmart Store 5166,Walmart,2012-12-31,2022-12-31,ERROR,316774884.0,653510,03/18/2013,"Walmart Store 5166
			   1021 E. Pine StreetDeming, NM 88030",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,03/18/2013,,06/20/2013,316774884.0,,,,,,,,,,Current Violations,1,,,1,,2,316774884.0
1232,316774884.0,03/18/2013,653510,NM,Referral,Partial,5311.0,452112,2,Walmart Store 5166,Walmart,2012-12-31,2022-12-31,ERROR,316774884.0,653510,03/18/2013,"Walmart Store 5166
			   1021 E. Pine StreetDeming, NM 88030",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,03/18/2013,,06/20/2013,316774884.0,,,,,,,,,,Initial Penalty,"$4,500",$0,$0,$0,$0,"$4,500",316774884.0
1233,316774884.0,03/18/2013,653510,NM,Referral,Partial,5311.0,452112,2,Walmart Store 5166,Walmart,2012-12-31,2022-12-31,ERROR,316774884.0,653510,03/18/2013,"Walmart Store 5166
			   1021 E. Pine StreetDeming, NM 88030",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,03/18/2013,,06/20/2013,316774884.0,,,,,,,,,,Current Penalty,"$4,500",$0,$0,$0,$0,"$4,500",316774884.0
1234,316774884.0,03/18/2013,653510,NM,Referral,Partial,5311.0,452112,2,Walmart Store 5166,Walmart,2012-12-31,2022-12-31,ERROR,316774884.0,653510,03/18/2013,"Walmart Store 5166
			   1021 E. Pine StreetDeming, NM 88030",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,03/18/2013,,06/20/2013,316774884.0,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,316774884.0
1235,316867464.0,03/15/2013,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #4239,Walmart,2012-12-31,2022-12-31,ERROR,316867464.0,953210,03/15/2013,"Walmart Supercenter #4239
			   250 Vista Knoll ParkwayReno, NV 89506",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,03/15/2013,,05/10/2013,316867464.0,,,,,,,,,Safety-Manufacturing,Initial Violations,,,,1,,1,316867464.0
1236,316867464.0,03/15/2013,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #4239,Walmart,2012-12-31,2022-12-31,ERROR,316867464.0,953210,03/15/2013,"Walmart Supercenter #4239
			   250 Vista Knoll ParkwayReno, NV 89506",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,03/15/2013,,05/10/2013,316867464.0,,,,,,,,,Safety-Manufacturing,Current Violations,,,,1,,1,316867464.0
1237,316867464.0,03/15/2013,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #4239,Walmart,2012-12-31,2022-12-31,ERROR,316867464.0,953210,03/15/2013,"Walmart Supercenter #4239
			   250 Vista Knoll ParkwayReno, NV 89506",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,03/15/2013,,05/10/2013,316867464.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,$0,$0,$0,"$1,000",$0,"$1,000",316867464.0
1238,316867464.0,03/15/2013,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #4239,Walmart,2012-12-31,2022-12-31,ERROR,316867464.0,953210,03/15/2013,"Walmart Supercenter #4239
			   250 Vista Knoll ParkwayReno, NV 89506",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,03/15/2013,,05/10/2013,316867464.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,"$1,000",$0,"$1,000",316867464.0
1239,316867464.0,03/15/2013,953210,NV,Referral,Partial,5399.0,452910,1,Walmart Supercenter #4239,Walmart,2012-12-31,2022-12-31,ERROR,316867464.0,953210,03/15/2013,"Walmart Supercenter #4239
			   250 Vista Knoll ParkwayReno, NV 89506",", ,  00000",NonUnion,5399.0,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,03/15/2013,,05/10/2013,316867464.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316867464.0
1240,895559.015,03/14/2013,522500,OH,Complaint,Partial,,453998,3,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,895559.015,522500,03/14/2013,"Walmart
			   100 Walmart DriveJackson, OH 45640","100 Walmart Drive, Jackson, OH 45640",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,03/14/2013,,02/13/2014,895559.015,,,,,,,,,,Initial Violations,2,,1,,,3,895559.015
1241,895559.015,03/14/2013,522500,OH,Complaint,Partial,,453998,3,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,895559.015,522500,03/14/2013,"Walmart
			   100 Walmart DriveJackson, OH 45640","100 Walmart Drive, Jackson, OH 45640",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,03/14/2013,,02/13/2014,895559.015,,,,,,,,,,Current Violations,1,,1,1,,3,895559.015
1242,895559.015,03/14/2013,522500,OH,Complaint,Partial,,453998,3,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,895559.015,522500,03/14/2013,"Walmart
			   100 Walmart DriveJackson, OH 45640","100 Walmart Drive, Jackson, OH 45640",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,03/14/2013,,02/13/2014,895559.015,,,,,,,,,,Initial Penalty,"$11,000",$0,"$33,000",$0,$0,"$44,000",895559.015
1243,895559.015,03/14/2013,522500,OH,Complaint,Partial,,453998,3,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,895559.015,522500,03/14/2013,"Walmart
			   100 Walmart DriveJackson, OH 45640","100 Walmart Drive, Jackson, OH 45640",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,03/14/2013,,02/13/2014,895559.015,,,,,,,,,,Current Penalty,"$6,600",$0,"$7,000","$4,400",$0,"$18,000",895559.015
1244,895559.015,03/14/2013,522500,OH,Complaint,Partial,,453998,3,Walmart,Walmart,2012-12-31,2022-12-31,CLOSED,895559.015,522500,03/14/2013,"Walmart
			   100 Walmart DriveJackson, OH 45640","100 Walmart Drive, Jackson, OH 45640",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,03/14/2013,,02/13/2014,895559.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,895559.015
1245,892560.015,02/28/2013,215800,NY,Complaint,Complete,,493110,3,Walmart Distribution Center 6038,Walmart,2012-12-31,2022-12-31,CLOSED,892560.015,215800,02/28/2013,"Walmart Distribution Center 6038
			   8827 Old River RoadMarcy, NY 13403","8827 Old River Road, Marcy, NY 13403",NonUnion,,493110/General Warehousing and Storage,Complaint,Complete,N,Private,Safety,04/03/2013,L,11/18/2013,892560.015,,,,,,,,,,Initial Violations,8,,,,,8,892560.015
1246,892560.015,02/28/2013,215800,NY,Complaint,Complete,,493110,3,Walmart Distribution Center 6038,Walmart,2012-12-31,2022-12-31,CLOSED,892560.015,215800,02/28/2013,"Walmart Distribution Center 6038
			   8827 Old River RoadMarcy, NY 13403","8827 Old River Road, Marcy, NY 13403",NonUnion,,493110/General Warehousing and Storage,Complaint,Complete,N,Private,Safety,04/03/2013,L,11/18/2013,892560.015,,,,,,,,,,Current Violations,2,,,1,,3,892560.015
1247,892560.015,02/28/2013,215800,NY,Complaint,Complete,,493110,3,Walmart Distribution Center 6038,Walmart,2012-12-31,2022-12-31,CLOSED,892560.015,215800,02/28/2013,"Walmart Distribution Center 6038
			   8827 Old River RoadMarcy, NY 13403","8827 Old River Road, Marcy, NY 13403",NonUnion,,493110/General Warehousing and Storage,Complaint,Complete,N,Private,Safety,04/03/2013,L,11/18/2013,892560.015,,,,,,,,,,Initial Penalty,"$21,250",$0,$0,$0,$0,"$21,250",892560.015
1248,892560.015,02/28/2013,215800,NY,Complaint,Complete,,493110,3,Walmart Distribution Center 6038,Walmart,2012-12-31,2022-12-31,CLOSED,892560.015,215800,02/28/2013,"Walmart Distribution Center 6038
			   8827 Old River RoadMarcy, NY 13403","8827 Old River Road, Marcy, NY 13403",NonUnion,,493110/General Warehousing and Storage,Complaint,Complete,N,Private,Safety,04/03/2013,L,11/18/2013,892560.015,,,,,,,,,,Current Penalty,"$4,800",$0,$0,$0,$0,"$4,800",892560.015
1249,892560.015,02/28/2013,215800,NY,Complaint,Complete,,493110,3,Walmart Distribution Center 6038,Walmart,2012-12-31,2022-12-31,CLOSED,892560.015,215800,02/28/2013,"Walmart Distribution Center 6038
			   8827 Old River RoadMarcy, NY 13403","8827 Old River Road, Marcy, NY 13403",NonUnion,,493110/General Warehousing and Storage,Complaint,Complete,N,Private,Safety,04/03/2013,L,11/18/2013,892560.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,892560.015
1250,891104.015,02/13/2013,627510,TX,Complaint,Partial,,452910,1,Walmart Supercenter #755,Walmart,2012-12-31,2022-12-31,CLOSED,891104.015,627510,02/13/2013,"Walmart Supercenter #755
			   4610 S CoulterAmarillo, TX 79119","4610 S Coulter, Amarillo, TX 79119",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,02/14/2013,,08/28/2013,891104.015,,,,,,,,,,Initial Violations,1,,,,,1,891104.015
1251,891104.015,02/13/2013,627510,TX,Complaint,Partial,,452910,1,Walmart Supercenter #755,Walmart,2012-12-31,2022-12-31,CLOSED,891104.015,627510,02/13/2013,"Walmart Supercenter #755
			   4610 S CoulterAmarillo, TX 79119","4610 S Coulter, Amarillo, TX 79119",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,02/14/2013,,08/28/2013,891104.015,,,,,,,,,,Current Violations,,,,1,,1,891104.015
1252,891104.015,02/13/2013,627510,TX,Complaint,Partial,,452910,1,Walmart Supercenter #755,Walmart,2012-12-31,2022-12-31,CLOSED,891104.015,627510,02/13/2013,"Walmart Supercenter #755
			   4610 S CoulterAmarillo, TX 79119","4610 S Coulter, Amarillo, TX 79119",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,02/14/2013,,08/28/2013,891104.015,,,,,,,,,,Initial Penalty,"$4,400",$0,$0,$0,$0,"$4,400",891104.015
1253,891104.015,02/13/2013,627510,TX,Complaint,Partial,,452910,1,Walmart Supercenter #755,Walmart,2012-12-31,2022-12-31,CLOSED,891104.015,627510,02/13/2013,"Walmart Supercenter #755
			   4610 S CoulterAmarillo, TX 79119","4610 S Coulter, Amarillo, TX 79119",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,02/14/2013,,08/28/2013,891104.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,000",$0,"$3,000",891104.015
1254,891104.015,02/13/2013,627510,TX,Complaint,Partial,,452910,1,Walmart Supercenter #755,Walmart,2012-12-31,2022-12-31,CLOSED,891104.015,627510,02/13/2013,"Walmart Supercenter #755
			   4610 S CoulterAmarillo, TX 79119","4610 S Coulter, Amarillo, TX 79119",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,02/14/2013,,08/28/2013,891104.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,891104.015
1255,316972272.0,02/13/2013,355111,VA,Planned,Partial,5311.0,452112,1,Walmart Supercenter #1524,Walmart,2012-12-31,2022-12-31,ERROR,316972272.0,355111,02/13/2013,"Walmart Supercenter #1524
			   12000 Iron Bridge RoadChester, VA 23831",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/13/2013,L,04/04/2013,316972272.0,,,,,,,,,Safety-Manufacturing,Initial Violations,1,,,,,1,316972272.0
1256,316972272.0,02/13/2013,355111,VA,Planned,Partial,5311.0,452112,1,Walmart Supercenter #1524,Walmart,2012-12-31,2022-12-31,ERROR,316972272.0,355111,02/13/2013,"Walmart Supercenter #1524
			   12000 Iron Bridge RoadChester, VA 23831",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/13/2013,L,04/04/2013,316972272.0,,,,,,,,,Safety-Manufacturing,Current Violations,1,,,,,1,316972272.0
1257,316972272.0,02/13/2013,355111,VA,Planned,Partial,5311.0,452112,1,Walmart Supercenter #1524,Walmart,2012-12-31,2022-12-31,ERROR,316972272.0,355111,02/13/2013,"Walmart Supercenter #1524
			   12000 Iron Bridge RoadChester, VA 23831",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/13/2013,L,04/04/2013,316972272.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,"$2,275",$0,$0,$0,$0,"$2,275",316972272.0
1258,316972272.0,02/13/2013,355111,VA,Planned,Partial,5311.0,452112,1,Walmart Supercenter #1524,Walmart,2012-12-31,2022-12-31,ERROR,316972272.0,355111,02/13/2013,"Walmart Supercenter #1524
			   12000 Iron Bridge RoadChester, VA 23831",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/13/2013,L,04/04/2013,316972272.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,593",$0,$0,$0,$0,"$1,593",316972272.0
1259,316972272.0,02/13/2013,355111,VA,Planned,Partial,5311.0,452112,1,Walmart Supercenter #1524,Walmart,2012-12-31,2022-12-31,ERROR,316972272.0,355111,02/13/2013,"Walmart Supercenter #1524
			   12000 Iron Bridge RoadChester, VA 23831",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/13/2013,L,04/04/2013,316972272.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316972272.0
1260,315408211.0,02/08/2013,552652,MI,Planned,Complete,5311.0,452112,2,Walmart Stores Inc,Walmart,2012-12-31,2022-12-31,ERROR,315408211.0,552652,02/08/2013,"Walmart Stores Inc
			   950 Edelweiss PkwyGaylord, MI 49735",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/11/2013,S,04/17/2013,315408211.0,,,,,,,,,Safety-Manufacturing,Initial Violations,,,,2,,2,315408211.0
1261,315408211.0,02/08/2013,552652,MI,Planned,Complete,5311.0,452112,2,Walmart Stores Inc,Walmart,2012-12-31,2022-12-31,ERROR,315408211.0,552652,02/08/2013,"Walmart Stores Inc
			   950 Edelweiss PkwyGaylord, MI 49735",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/11/2013,S,04/17/2013,315408211.0,,,,,,,,,Safety-Manufacturing,Current Violations,,,,2,,2,315408211.0
1262,315408211.0,02/08/2013,552652,MI,Planned,Complete,5311.0,452112,2,Walmart Stores Inc,Walmart,2012-12-31,2022-12-31,ERROR,315408211.0,552652,02/08/2013,"Walmart Stores Inc
			   950 Edelweiss PkwyGaylord, MI 49735",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/11/2013,S,04/17/2013,315408211.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,315408211.0
1263,315408211.0,02/08/2013,552652,MI,Planned,Complete,5311.0,452112,2,Walmart Stores Inc,Walmart,2012-12-31,2022-12-31,ERROR,315408211.0,552652,02/08/2013,"Walmart Stores Inc
			   950 Edelweiss PkwyGaylord, MI 49735",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/11/2013,S,04/17/2013,315408211.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315408211.0
1264,315408211.0,02/08/2013,552652,MI,Planned,Complete,5311.0,452112,2,Walmart Stores Inc,Walmart,2012-12-31,2022-12-31,ERROR,315408211.0,552652,02/08/2013,"Walmart Stores Inc
			   950 Edelweiss PkwyGaylord, MI 49735",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,02/11/2013,S,04/17/2013,315408211.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,315408211.0
1265,316827617.0,11/27/2012,453730,NC,Planned,Complete,5311.0,452910,3,"Walmart, Inc. - Store 1385",Walmart,2010-01-01,2012-12-30,ERROR,316827617.0,453730,11/27/2012,"Walmart, Inc. - Store 1385
			   3000 E. Franklin Blvd.Gastonia, NC 28056",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,11/27/2012,,01/03/2013,316827617.0,,,,,,,,,Safety-Manufacturing,Initial Violations,,,,3,,3,316827617.0
1266,316827617.0,11/27/2012,453730,NC,Planned,Complete,5311.0,452910,3,"Walmart, Inc. - Store 1385",Walmart,2010-01-01,2012-12-30,ERROR,316827617.0,453730,11/27/2012,"Walmart, Inc. - Store 1385
			   3000 E. Franklin Blvd.Gastonia, NC 28056",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,11/27/2012,,01/03/2013,316827617.0,,,,,,,,,Safety-Manufacturing,Current Violations,,,,3,,3,316827617.0
1267,316827617.0,11/27/2012,453730,NC,Planned,Complete,5311.0,452910,3,"Walmart, Inc. - Store 1385",Walmart,2010-01-01,2012-12-30,ERROR,316827617.0,453730,11/27/2012,"Walmart, Inc. - Store 1385
			   3000 E. Franklin Blvd.Gastonia, NC 28056",", ,  00000",NonUnion,5311.0,452910/Warehouse Clubs and Supercenters,Planned,Complete,N,Private,Safety,11/27/2012,,01/03/2013,316827617.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,316827617.0
