,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
1731,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-31,2022-12-31,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,Current Violations,,,1,,,1,1278507.015
1732,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-31,2022-12-31,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,Initial Penalty,$0,$0,"$101,629",$0,$0,"$101,629",1278507.015
1733,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-31,2022-12-31,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,Current Penalty,$0,$0,"$60,977",$0,$0,"$60,977",1278507.015
1734,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-31,2022-12-31,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,FTA Penalty,$0,$0,$0,$0,$0,$0,1278507.015
1735,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,Initial Violations,1,,,3,,4,1133331.015
1736,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,Current Violations,1,,,3,,4,1133331.015
1737,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,Initial Penalty,"$1,500",$0,$0,$0,$0,"$1,500",1133331.015
1738,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,Current Penalty,"$1,000",$0,$0,$0,$0,"$1,000",1133331.015
1739,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1133331.015
1740,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,01/09/2023,1626408.015,,,,,,,,,Initial Violations,,,,2,,2,1626408.015
1741,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,01/09/2023,1626408.015,,,,,,,,,Current Violations,,,,1,,1,1626408.015
1742,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,01/09/2023,1626408.015,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1626408.015
1743,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,01/09/2023,1626408.015,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1626408.015
1744,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,01/09/2023,1626408.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1626408.015
1745,1611042.015,07/28/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc.",dolgencorp,2012-12-31,2022-12-31,OPEN,1611042.015,336000,07/28/2022,"Dolgencorp, Llc.
			   13970 State Highway 8Wattsburg, PA 16442","13970 State Highway 8, Wattsburg, PA 16442",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/03/2023,L,,1611042.015,,,,,,,,,Initial Violations,,,,2,,2,1611042.015
1746,1611042.015,07/28/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc.",dolgencorp,2012-12-31,2022-12-31,OPEN,1611042.015,336000,07/28/2022,"Dolgencorp, Llc.
			   13970 State Highway 8Wattsburg, PA 16442","13970 State Highway 8, Wattsburg, PA 16442",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/03/2023,L,,1611042.015,,,,,,,,,Current Violations,,,,2,,2,1611042.015
1747,1611042.015,07/28/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc.",dolgencorp,2012-12-31,2022-12-31,OPEN,1611042.015,336000,07/28/2022,"Dolgencorp, Llc.
			   13970 State Highway 8Wattsburg, PA 16442","13970 State Highway 8, Wattsburg, PA 16442",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/03/2023,L,,1611042.015,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1611042.015
1748,1611042.015,07/28/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc.",dolgencorp,2012-12-31,2022-12-31,OPEN,1611042.015,336000,07/28/2022,"Dolgencorp, Llc.
			   13970 State Highway 8Wattsburg, PA 16442","13970 State Highway 8, Wattsburg, PA 16442",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/03/2023,L,,1611042.015,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1611042.015
1749,1611042.015,07/28/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc.",dolgencorp,2012-12-31,2022-12-31,OPEN,1611042.015,336000,07/28/2022,"Dolgencorp, Llc.
			   13970 State Highway 8Wattsburg, PA 16442","13970 State Highway 8, Wattsburg, PA 16442",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/03/2023,L,,1611042.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1611042.015
1750,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,Initial Violations,,,1,,,1,1605438.015
1751,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,Current Violations,,,1,,,1,1605438.015
1752,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,Initial Penalty,$0,$0,"$68,365",$0,$0,"$68,365",1605438.015
1753,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,Current Penalty,$0,$0,"$68,365",$0,$0,"$68,365",1605438.015
1754,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1605438.015
1755,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,Initial Violations,1,,2,1,,4,1597620.015
1756,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,Current Violations,1,,2,1,,4,1597620.015
1757,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,Initial Penalty,"$4,500",$0,"$12,000","$1,350",$0,"$17,850",1597620.015
1758,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,Current Penalty,"$3,375",$0,"$9,000","$1,010",$0,"$13,385",1597620.015
1759,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1597620.015
1760,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,Initial Violations,,,1,2,,3,1594459.015
1761,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,Current Violations,,,1,2,,3,1594459.015
1762,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,Initial Penalty,$0,$0,"$1,935",$0,$0,"$1,935",1594459.015
1763,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,Current Penalty,$0,$0,"$1,935",$0,$0,"$1,935",1594459.015
1764,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1594459.015
1765,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,Initial Violations,,1,,,,1,1571861.015
1766,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,Current Violations,,1,,,,1,1571861.015
1767,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,Initial Penalty,$0,"$145,027",$0,$0,$0,"$145,027",1571861.015
1768,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,Current Penalty,$0,"$145,027",$0,$0,$0,"$145,027",1571861.015
1769,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1571861.015
1770,1566292.015,12/01/2021,523900,WI,Referral,Partial,,452210,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1566292.015,523900,12/01/2021,"Dolgencorp, Llc
			   880 Spruce StreetBaldwin, WI 54002","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Referral,Partial,N,Private,Safety,12/01/2021,,08/11/2022,1566292.015,,,,,,,,,Initial Violations,,3,,,,3,1566292.015
1771,1566292.015,12/01/2021,523900,WI,Referral,Partial,,452210,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1566292.015,523900,12/01/2021,"Dolgencorp, Llc
			   880 Spruce StreetBaldwin, WI 54002","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Referral,Partial,N,Private,Safety,12/01/2021,,08/11/2022,1566292.015,,,,,,,,,Current Violations,,3,,,,3,1566292.015
1772,1566292.015,12/01/2021,523900,WI,Referral,Partial,,452210,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1566292.015,523900,12/01/2021,"Dolgencorp, Llc
			   880 Spruce StreetBaldwin, WI 54002","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Referral,Partial,N,Private,Safety,12/01/2021,,08/11/2022,1566292.015,,,,,,,,,Initial Penalty,$0,"$435,081",$0,$0,$0,"$435,081",1566292.015
